,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,ki,organ
4Naive,0,-72.29521161222686,6.977147448117535,0.0,0.7131590379249524,9.456104246847957,0.0,4EM,Kihi,SK
4CM,1,-73.95489420865461,7.856983914218915,1.6596825964277455,0.24216213617654714,8.997237861204463,2.3920395237720613,4EM,Kihi,SK
4EM,2,-75.63605913428043,7.734162116677993,3.340847522053582,0.04467882589850182,9.096302538333545,2.2314267085520063,4EM,Kihi,SK
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,ki,organ
4EM,0,-88.10088635022807,5.140043153270355,0.0,0.8102978331514317,10.644009411768703,0.0,4EM,Kihi,LP
4Naive,1,-91.60235150200101,5.394597140830811,3.501465151772943,0.16737711238972933,9.541051940478388,3.537762582475995,4EM,Kihi,LP
4CM,2,-92.18641616559964,6.005695369279238,4.085529815371572,0.022325054458837437,9.658217670492935,1.3231659761678887,4EM,Kihi,LP
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,ki,organ
4Naive,0,-70.82770331434004,6.652445182122847,0.0,0.7800423225355122,9.31675406720193,0.0,4EM,Kimid,SK
4CM,1,-73.47356904211921,8.01974006455481,2.6458657277791575,0.15877963502542058,8.967772467429436,2.309300518554284,4EM,Kimid,SK
4EM,2,-74.25986712355072,7.917934862132128,3.4321638092106683,0.06117804243906671,8.932660433812714,2.1488933191268975,4EM,Kimid,SK
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,ki,organ
4EM,0,-88.46634141055198,5.67345709285523,0.0,0.7204992400393401,9.96182235787941,0.0,4EM,Kimid,LP
4CM,1,-91.94300345237929,5.953048675383968,3.4766620418273044,0.08075555724707806,11.222641230571343,2.7922019253610904,4EM,Kimid,LP
4Naive,2,-92.25751847363446,5.450702566530538,3.7911770630824924,0.19874520271358143,9.728534009509557,4.80492913188067,4EM,Kimid,LP
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,ki,organ
4Naive,0,-71.35848628829474,6.874055581287735,0.0,0.6946433253636627,9.040319768857229,0.0,4EM,Kilo,SK
4CM,1,-72.79292566083419,7.498710155226789,1.4344393725394502,0.27918064001322884,8.820058762589433,2.445509463387645,4EM,Kilo,SK
4EM,2,-75.1897422859974,8.939433510611934,3.83125599770264,0.026176034623108035,8.612348994977086,2.2135950384844647,4EM,Kilo,SK
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,ki,organ
4EM,0,-88.23049247179327,4.942738867991551,0.0,0.7361278264697385,9.52711265977276,0.0,4EM,Kilo,LP
4CM,1,-91.97132065370405,5.912186147694314,3.7408281819107767,0.07211063532393355,10.646771081791757,2.7610904698922822,4EM,Kilo,LP
4Naive,2,-92.20752934853786,5.593806709402514,3.9770368767445845,0.19176153820632724,9.325949771859774,4.742455142799551,4EM,Kilo,LP
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,ki,organ
69,0,-88.46438502355596,9.187916667284398,0.0,0.6404855242645298,10.799428455290567,0.0,4EM.CD69+,Kihi,SK
4CM,1,-90.44636190886138,7.3908855018187865,1.9819768853054223,0.15980355086854414,10.05009880345112,2.970340629366341,4EM.CD69+,Kihi,SK
4EM,2,-90.80795911642707,7.755134345241544,2.343574092871119,0.11485581339877977,10.013790033741719,2.9772628644468218,4EM.CD69+,Kihi,SK
4Naive,3,-91.9037323478814,6.787100660872483,3.439347324325447,0.0848551114681459,10.965832037989722,3.2158917513012515,4EM.CD69+,Kihi,SK
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,ki,organ
69,0,-101.70766471415519,6.56334370679555,0.0,0.3917007544198006,12.15741139550025,0.0,4EM.CD69+,Kihi,LP
4EM,1,-102.82984360690686,5.9928870011777775,1.122178892751676,0.2324675485543107,12.239355519715625,1.7414719250915254,4EM.CD69+,Kihi,LP
4Naive,2,-103.28253653825172,5.695803243686186,1.5748718240965172,0.2721286921578306,12.533297434461067,3.1426820569654557,4EM.CD69+,Kihi,LP
4CM,3,-103.70993602759492,6.381787397279723,2.0022713134397314,0.1037030048680586,13.539167835578645,1.94004082354137,4EM.CD69+,Kihi,LP
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,ki,organ
69,0,-88.24792270880417,8.698321032020402,0.0,0.5821954593790526,10.366593105326375,0.0,4EM.CD69+,Kimid,SK
4CM,1,-89.81818693880157,7.2968147364440625,1.5702642299974157,0.15616869441579984,9.636782307588282,2.6127273696038587,4EM.CD69+,Kimid,SK
4EM,2,-89.93656084011546,7.113022166737196,1.6886381313112908,0.18040461613264042,9.850006424571182,2.8831315648973863,4EM.CD69+,Kimid,SK
4Naive,3,-91.46909584387743,6.866713153240028,3.2211731350732506,0.0812312300725075,10.706425555401472,2.9802737865554407,4EM.CD69+,Kimid,SK
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,ki,organ
69,0,-100.43935248902417,6.123074321570314,0.0,0.570376659442891,13.299965778778391,0.0,4EM.CD69+,Kimid,LP
4CM,1,-103.0803676731398,5.879656215416986,2.641015184115635,0.09730090086393439,11.461689245155874,1.848906301249876,4EM.CD69+,Kimid,LP
4EM,2,-103.40344873602547,7.075559793878853,2.964096247001308,0.1812480607963882,11.695748917927146,3.1514407465621024,4EM.CD69+,Kimid,LP
4Naive,3,-103.72617300141982,5.6592033381101885,3.2868205123956713,0.1510743788967868,11.884945010216569,3.395139718330898,4EM.CD69+,Kimid,LP
,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,population,ki,organ
